193.162.56.0/21,"(55.7123,12.0564)"
193.164.32.0/19,"(59.3247,18.056)"
193.165.116.0/22,"(49.2,16.6333)"
193.165.56.0/21,"(50.0833,14.4667)"
193.166.24.0/22,"(60.1708,24.9375)"
193.167.164.0/22,"(61.5,23.75)"
193.167.196.0/22,"(60.1756,24.9342)"
193.168.64.0/21,"(49.75,6.1667)"
193.169.40.0/23,"(52.3824,4.8995)"
193.169.56.0/23,"(43.1479,12.1097)"
193.169.72.0/23,"(49.5,6.6)"
193.170.192.0/21,"(48.36,14.2585)"
193.170.84.0/23,"(48.2,16.3667)"
193.171.16.0/21,"(48.2,16.3667)"
193.172.192.0/22,"(52.0403,5.1745)"
193.173.152.0/22,"(51.5399,5.0605)"
193.173.40.0/21,"(52.3477,4.6059)"
193.174.168.0/21,"(52.5167,13.4)"
193.177.167.0/24,"(50.8757,5.9658)"
193.178.96.0/20,"(53.3389,-6.2595)"
193.180.56.0/22,"(59.3333,18.05)"
193.182.154.0/23,"(51.2993,9.491)"
193.188.46.0/24,"(35.8333,14.5833)"
193.189.86.0/23,"(54.9,23.9)"
193.19.156.0/22,"(51.4964,-0.1224)"
193.191.160.0/21,"(50.85,4.35)"
193.192.106.0/24,"(41.0214,28.9948)"
193.192.16.0/20,"(47.1449,8.1551)"
193.192.96.0/21,"(41.0214,28.9948)"
193.193.128.0/20,"(47.1449,8.1551)"
193.193.176.0/22,"(51.2993,9.491)"
193.197.173.0/24,"(48.7667,9.1833)"
193.198.128.0/19,"(45.1667,15.5)"
193.199.0.0/16,"(60.1708,24.9375)"
193.20.0.0/16,"(51.2993,9.491)"
193.201.52.0/22,"(51.2993,9.491)"
193.204.249.0/24,"(45.7167,9.7333)"
193.205.208.0/21,"(46.0667,11.1333)"
193.206.32.0/20,"(41.1115,16.8554)"
193.208.32.0/19,"(61.5,23.75)"
193.21.0.0/17,"(51.2993,9.491)"
193.211.192.0/21,"(60.1708,24.9375)"
193.215.80.0/20,"(59.905,10.7487)"
193.217.192.0/19,"(45.1667,15.5)"
193.217.36.0/22,"(59.3247,18.056)"
193.219.170.0/23,"(54.9,23.9)"
193.22.87.0/24,"(51.4964,-0.1224)"
193.227.171.0/24,"(33.8333,35.8333)"
193.229.192.0/18,"(60.1708,24.9375)"
193.231.140.0/22,"(46,25)"
193.231.176.0/20,"(46,25)"
193.233.192.0/18,"(55.7386,37.6068)"
193.234.184.0/21,"(59.3247,18.056)"
193.236.60.0/22,"(38.691,-9.3222)"
193.241.0.0/20,"(65.5833,22.15)"
193.241.128.0/18,"(59.3247,18.056)"
193.243.192.0/19,"(41.0214,28.9684)"
193.245.128.0/17,"(50.85,4.35)"
193.250.86.0/23,"(48.8582,2.3387)"
193.27.210.0/23,"(52.2394,21.0362)"
193.31.160.0/19,"(52.5167,13.4)"
193.32.72.0/22,"(38.1339,-0.8624)"
193.38.0.0/19,"(59.3247,18.056)"
193.39.224.0/20,"(51.4964,-0.1224)"
193.4.0.0/20,"(64.1432,-21.9466)"
193.40.44.0/24,"(58.3661,26.7361)"
193.41.60.0/22,"(50.45,30.5233)"
193.42.192.0/20,"(43.1479,12.1097)"
193.46.224.0/21,"(48.2,16.3667)"
193.47.194.0/23,"(47.1449,8.1551)"
193.5.192.0/19,"(46.9167,7.4667)"
193.50.208.0/21,"(49.25,4.0333)"
193.50.216.0/21,"(48.8628,2.3292)"
193.50.5.0/24,"(48.8582,2.3387)"
193.50.56.0/22,"(48.7111,6.2619)"
193.51.0.0/21,"(43.6043,1.4437)"
193.51.16.0/21,"(48.8582,2.3387)"
193.51.96.0/21,"(48.7927,2.4657)"
193.52.232.0/21,"(47.3167,5.0167)"
193.53.101.0/24,"(50.7833,5.4667)"
193.55.88.0/21,"(48.8221,2.4122)"
193.60.224.0/19,"(51.5092,-0.0955)"
193.64.64.0/20,"(60.45,22.2833)"
193.67.32.0/19,"(52.3824,4.8995)"
193.7.0.0/17,"(51.2993,9.491)"
193.7.168.0/21,"(48.3526,8.9709)"
193.72.48.0/20,"(47.4977,8.9674)"
193.75.96.0/19,"(59.95,10.75)"
193.77.180.0/23,"(46,15)"
193.77.232.0/24,"(46,15)"
193.78.0.0/19,"(52.3824,4.8995)"
193.79.0.0/20,"(52.3824,4.8995)"
193.79.192.0/19,"(52.3824,4.8995)"
193.83.26.0/23,"(47.7744,16.3284)"
193.86.208.0/20,"(50.0833,14.4667)"
193.9.160.0/19,"(55.7123,12.0564)"
193.9.6.0/23,"(51.4964,-0.1224)"
193.90.160.0/19,"(59.905,10.7487)"
193.92.246.0/23,"(37.9667,23.7167)"
193.93.188.0/22,"(50.45,30.5233)"
193.96.208.0/20,"(51.2993,9.491)"
193.97.188.0/22,"(51.2993,9.491)"
193.98.192.0/18,"(51.2993,9.491)"
193.99.224.0/19,"(51.2993,9.491)"
194.10.72.0/21,"(47,8)"
194.100.56.0/21,"(60.1756,24.9342)"
194.102.0.0/19,"(51.4964,-0.1224)"
194.110.75.0/24,"(51.4964,-0.1224)"
194.111.128.0/21,"(61.4833,21.7833)"
194.114.64.0/18,"(51.2993,9.491)"
194.115.216.0/21,"(51.2993,9.491)"
194.118.225.128/25,"(48.2,16.3667)"
194.121.36.0/22,"(52.3824,4.8995)"
194.122.28.0/22,"(52.3824,4.8995)"
194.122.40.0/21,"(52.3824,4.8995)"
194.128.160.0/20,"(50.8,-0.3667)"
194.129.128.0/17,"(51.4964,-0.1224)"
194.131.64.0/18,"(51.4964,-0.1224)"
194.136.74.0/23,"(60.1708,24.9375)"
194.137.88.0/23,"(60.1708,24.9375)"
194.141.128.0/17,"(42.7,23.3333)"
194.141.40.0/21,"(42.6833,23.3167)"
194.142.80.0/21,"(60.45,22.2833)"
194.143.32.0/19,"(59.95,10.75)"
194.144.248.0/24,"(65,-18)"
194.145.150.0/23,"(51.2993,9.491)"
194.149.236.0/23,"(37.9667,23.7167)"
194.15.142.0/24,"(52.4239,10.7812)"
194.150.108.0/22,"(55.7123,12.0564)"
194.151.184.0/21,"(51.702,4.6286)"
194.152.152.0/21,"(47.4925,19.0514)"
194.152.64.0/19,"(51.4964,-0.1224)"
194.153.224.0/19,"(46,25)"
194.153.8.0/23,"(51.4964,-0.1224)"
194.155.40.0/21,"(51.4964,-0.1224)"
194.156.168.0/22,"(51.2993,9.491)"
194.158.160.0/19,"(52.3824,4.8995)"
194.159.240.0/20,"(51.4964,-0.1224)"
194.16.248.0/21,"(59.3247,18.056)"
194.164.152.0/21,"(51.4964,-0.1224)"
194.167.216.0/21,"(48.8582,2.3387)"
194.168.101.0/24,"(51.4964,-0.1224)"
194.170.212.0/23,"(25.2639,55.3081)"
194.172.0.0/17,"(51.2993,9.491)"
194.178.110.0/23,"(52.3824,4.8995)"
194.179.240.0/20,"(43.1479,12.1097)"
194.179.68.128/25,"(40.4167,-3.6838)"
194.180.154.0/24,"(51.2993,9.491)"
194.184.224.0/20,"(43.1479,12.1097)"
194.189.64.0/19,"(52.4796,-1.9378)"
194.190.28.0/22,"(50.61,36.58)"
194.193.128.0/19,"(51.4964,-0.1224)"
194.193.168.0/22,"(51.4964,-0.1224)"
194.195.64.0/18,"(51.2993,9.491)"
194.198.128.0/17,"(59.3247,18.056)"
194.198.24.0/21,"(59.3247,18.056)"
194.199.180.0/22,"(48.8582,2.3387)"
194.199.192.0/20,"(48.6663,2.3366)"
194.2.150.0/24,"(48.8582,2.3387)"
194.200.0.0/17,"(51.4964,-0.1224)"
194.205.108.128/25,"(47,8)"
194.208.16.0/20,"(47.4264,9.6585)"
194.208.232.0/24,"(47.4831,9.7331)"
194.21.96.0/19,"(43.1479,12.1097)"
194.210.64.0/19,"(38.7139,-9.1394)"
194.212.192.0/19,"(50.0848,14.4112)"
194.213.128.0/18,"(59.95,10.75)"
194.215.64.0/18,"(60.1708,24.9375)"
194.216.48.0/22,"(51.4964,-0.1224)"
194.218.206.80/28,"(58.7333,11.3167)"
194.219.108.0/24,"(37.9667,23.7167)"
194.22.208.0/21,"(59.3247,18.056)"
194.220.4.0/23,"(38.0924,-1.7985)"
194.222.0.0/16,"(51.4964,-0.1224)"
194.223.144.0/20,"(51.4964,-0.1224)"
194.223.160.0/19,"(51.4964,-0.1224)"
194.225.136.0/21,"(35.6961,51.4231)"
194.226.4.0/23,"(55.7386,37.6068)"
194.227.197.0/24,"(53.8167,-3.05)"
194.228.44.0/22,"(50.0848,14.4112)"
194.229.0.0/17,"(52.3824,4.8995)"
194.230.128.0/20,"(47.5761,7.5999)"
194.231.0.0/17,"(51.2993,9.491)"
194.232.128.0/19,"(48.1952,16.3503)"
194.232.32.0/19,"(48.2,16.3667)"
194.232.96.0/19,"(48.2,16.3667)"
194.234.64.0/18,"(59.905,10.7487)"
194.236.144.0/20,"(59.3247,18.056)"
194.237.250.0/23,"(59.3247,18.056)"
194.238.96.0/19,"(51.4964,-0.1224)"
194.239.160.0/21,"(55.8396,12.069)"
194.241.128.0/19,"(60.1708,24.9375)"
194.243.120.0/21,"(43.1479,12.1097)"
194.243.73.0/24,"(43.1479,12.1097)"
194.244.64.0/19,"(43.1479,12.1097)"
194.245.0.0/16,"(51.45,7.0167)"
194.246.128.0/17,"(48.15,11.5833)"
194.247.200.0/21,"(44,21)"
194.247.96.0/19,"(52.3824,4.8995)"
194.248.192.0/18,"(59.95,10.75)"
194.25.64.0/20,"(51.2993,9.491)"
194.251.192.0/21,"(60.1708,24.9375)"
194.251.72.0/21,"(60.1708,24.9375)"
194.252.160.0/19,"(60.1708,24.9375)"
194.253.21.0/24,"(51.2993,9.491)"
194.253.224.0/20,"(48.8582,2.3387)"
194.26.128.0/20,"(52.213,5.9609)"
194.31.4.0/23,"(51.2993,9.491)"
194.33.176.0/22,"(51.4964,-0.1224)"
194.33.192.0/18,"(51.4964,-0.1224)"
194.35.180.0/23,"(51.4964,-0.1224)"
194.35.20.0/22,"(51.4964,-0.1224)"
194.37.192.0/19,"(48.2,16.3667)"
194.38.132.0/23,"(38.7139,-9.1394)"
194.38.138.0/23,"(38.7167,-9.1333)"
194.4.208.0/22,"(48.8582,2.3387)"
194.40.0.0/17,"(47.1449,8.1551)"
194.40.204.0/22,"(46,25)"
194.45.180.0/22,"(52.3824,4.8995)"
194.45.232.0/21,"(52.3824,4.8995)"
194.46.152.0/21,"(51.4964,-0.1224)"
194.47.160.0/19,"(56.6667,16.3667)"
194.50.42.0/23,"(37.9667,23.7167)"
194.51.48.0/20,"(48.8582,2.3387)"
194.52.192.0/19,"(59.3247,18.056)"
194.53.128.0/21,"(52.3,4.75)"
194.54.132.0/22,"(55.7386,37.6068)"
194.55.112.0/20,"(48.7667,9.1833)"
194.55.32.0/21,"(53.2333,9.8)"
194.57.64.0/20,"(48.8582,2.3387)"
194.6.104.0/25,"(51.4964,-0.1224)"
194.63.32.0/19,"(51.4964,-0.1224)"
194.69.16.0/20,"(51.8735,4.4896)"
194.69.168.0/21,"(47,8)"
194.69.8.0/21,"(63.8333,20.25)"
194.70.16.0/21,"(51.4964,-0.1224)"
194.70.192.0/19,"(51.4964,-0.1224)"
194.71.126.0/23,"(59.3247,18.056)"
194.73.232.0/22,"(51.4964,-0.1224)"
194.74.112.0/20,"(51.4964,-0.1224)"
194.75.10.0/24,"(51.6,-0.1667)"
194.75.231.128/26,"(51.4964,-0.1224)"
194.78.152.0/22,"(50.85,4.35)"
194.82.52.0/22,"(55.8301,-4.2529)"
194.83.94.0/23,"(51.4964,-0.1224)"
194.85.126.0/24,"(55.0415,82.9346)"
194.89.128.0/20,"(60.1708,24.9375)"
194.89.48.0/20,"(60.1708,24.9375)"
194.91.192.0/18,"(43.1479,12.1097)"
194.94.112.0/21,"(49.4167,8.7)"
194.95.100.0/22,"(48.7667,9.1833)"
194.98.16.0/20,"(48.82,2.3)"
194.99.192.0/18,"(51.45,7.0167)"
195.10.43.64/26,"(47,8)"
195.101.16.0/20,"(48.8582,2.3387)"
195.103.196.0/22,"(43.1479,12.1097)"
195.103.232.0/22,"(41.9,12.4833)"
195.106.224.0/19,"(51.4964,-0.1224)"
195.109.32.0/20,"(52.3824,4.8995)"
195.109.96.0/19,"(52.3824,4.8995)"
195.11.16.0/20,"(51.4964,-0.1224)"
195.111.128.0/17,"(47.4925,19.0514)"
195.111.16.0/20,"(47.4925,19.0514)"
195.114.160.0/20,"(52.25,21)"
195.115.64.0/19,"(48.8582,2.3387)"
195.116.24.0/22,"(53.4395,14.5939)"
195.117.96.0/19,"(49.7793,19.5736)"
195.118.64.0/21,"(48.8582,2.3387)"
195.118.78.0/24,"(48.8582,2.3387)"
195.119.0.0/18,"(47,8)"
195.12.90.0/23,"(56.8575,60.6125)"
195.121.0.0/16,"(52.3824,4.8995)"
195.122.234.0/23,"(55.7386,37.6068)"
195.124.176.0/20,"(50.9124,6.9108)"
195.124.32.0/19,"(51.2993,9.491)"
195.125.0.0/18,"(51.2993,9.491)"
195.127.192.0/18,"(51.2993,9.491)"
195.130.224.0/20,"(43.1479,12.1097)"
195.134.180.0/22,"(45.6052,10.217)"
195.135.64.0/18,"(43.1479,12.1097)"
195.136.100.0/22,"(52.2394,21.0362)"
195.137.208.0/23,"(52.2394,21.0362)"
195.138.232.0/21,"(55.7386,37.6068)"
195.140.32.0/19,"(51.2596,6.8898)"
195.142.198.0/23,"(40.2311,28.8402)"
195.143.0.0/20,"(51.0667,-1.7833)"
195.143.28.0/22,"(51.4964,-0.1224)"
195.145.48.0/21,"(51.2993,9.491)"
195.146.160.0/19,"(51.4964,-0.1224)"
195.149.118.0/24,"(52.2394,21.0362)"
195.149.144.0/21,"(59.36,18.0009)"
195.149.48.0/21,"(51.4964,-0.1224)"
195.149.66.0/24,"(48.8582,2.3387)"
195.151.200.0/22,"(55.7485,37.6184)"
195.152.248.0/22,"(51.4964,-0.1224)"
195.153.92.0/22,"(51.4964,-0.1224)"
195.159.231.0/24,"(59.905,10.7487)"
195.16.128.0/19,"(40.4172,-3.684)"
195.160.128.0/19,"(47.4587,8.5821)"
195.160.220.0/22,"(50.4333,30.5167)"
195.161.208.0/20,"(55.7386,37.6068)"
195.163.0.0/16,"(59.3247,18.056)"
195.164.192.0/18,"(52.2394,21.0362)"
195.165.48.0/21,"(60.1708,24.9375)"
195.168.38.0/23,"(48.6667,19.5)"
195.168.8.0/22,"(48.6667,19.5)"
195.172.192.0/19,"(51.4964,-0.1224)"
195.173.212.0/24,"(51.4964,-0.1224)"
195.175.96.0/21,"(41.0214,28.9948)"
195.179.32.0/20,"(51.2993,9.491)"
195.180.64.0/18,"(51.2993,9.491)"
195.181.192.0/20,"(60.1708,24.9375)"
195.184.184.0/21,"(47.4925,19.0514)"
195.187.128.0/19,"(52.25,21)"
195.191.192.0/23,"(55.7386,37.6068)"
195.191.218.0/23,"(51.4964,-0.1224)"
195.198.128.0/20,"(60,15.7833)"
195.199.64.0/19,"(47.4925,19.0514)"
195.2.64.0/19,"(55.7386,37.6068)"
195.200.172.0/22,"(43.5283,5.4497)"
195.200.68.0/23,"(60.1708,24.9375)"
195.202.40.0/21,"(51.9667,7.3)"
195.203.0.0/16,"(51.2993,9.491)"
195.204.160.0/19,"(59.95,10.75)"
195.208.104.0/21,"(55.7386,37.6068)"
195.211.116.0/26,"(55.7485,37.6184)"
195.211.96.0/22,"(50.45,30.5233)"
195.212.16.0/21,"(47,8)"
195.212.176.0/20,"(47,8)"
195.212.200.0/21,"(47,8)"
195.213.0.0/18,"(50.85,4.35)"
195.216.36.0/22,"(56.25,12.8667)"
195.218.168.0/21,"(55.7485,37.6184)"
195.22.108.0/22,"(50.45,30.5233)"
195.22.200.0/24,"(43.1479,12.1097)"
195.222.192.0/19,"(53.55,10)"
195.223.152.0/23,"(44.6401,11.3436)"
195.223.200.0/22,"(43.1479,12.1097)"
195.223.248.0/24,"(43.7667,11.25)"
195.225.184.0/22,"(59.3247,18.056)"
195.226.104.0/23,"(51.2993,9.491)"
195.226.38.0/24,"(51.4964,-0.1224)"
195.226.80.0/20,"(51.2993,9.491)"
195.229.153.0/24,"(24,54)"
195.229.193.0/24,"(24,54)"
195.229.244.0/22,"(24,54)"
195.230.76.0/23,"(55.7386,37.6068)"
195.232.106.0/23,"(51.5092,-0.0955)"
195.232.192.0/18,"(51.2993,9.491)"
195.234.175.0/24,"(51.5667,-0.0833)"
195.235.104.0/21,"(40.4165,-3.7026)"
195.239.96.0/19,"(55.7485,37.6184)"
195.240.24.0/21,"(50.9494,5.9109)"
195.245.128.0/20,"(38.7139,-9.1394)"
195.245.76.0/23,"(55.7485,37.6184)"
195.246.0.0/19,"(46,15)"
195.246.116.0/23,"(52.3824,4.8995)"
195.246.208.0/21,"(44.4056,8.9996)"
195.246.32.0/19,"(30.0355,31.223)"
195.248.40.0/21,"(48.2,16.3667)"
195.249.92.0/22,"(55.3959,10.3883)"
195.253.96.0/19,"(51.2993,9.491)"
195.254.208.0/20,"(59.95,10.75)"
195.27.59.64/26,"(48.8582,2.3387)"
195.30.192.0/18,"(51.2993,9.491)"
195.31.110.0/23,"(43.1479,12.1097)"
195.31.219.0/24,"(43.1479,12.1097)"
195.33.40.0/21,"(52.3824,4.8995)"
195.36.128.0/19,"(46.9261,2.4073)"
195.36.234.0/23,"(45.769,4.9728)"
195.36.32.0/19,"(43.1479,12.1097)"
195.37.104.0/22,"(53.0889,8.7906)"
195.37.120.0/22,"(51.9667,7.6333)"
195.39.114.0/23,"(50.0848,14.4112)"
195.40.144.0/21,"(51.4964,-0.1224)"
195.41.144.0/20,"(55.7123,12.0564)"
195.41.232.0/21,"(55.3959,10.3883)"
195.43.0.0/19,"(30.0355,31.223)"
195.47.231.0/24,"(47.1449,8.1551)"
195.47.40.0/21,"(50.0848,14.4112)"
195.48.128.0/18,"(47.1449,8.1551)"
195.48.64.0/18,"(47.1449,8.1551)"
195.5.64.0/19,"(40.4172,-3.684)"
195.50.16.0/21,"(53,28)"
195.51.192.0/21,"(55.7123,12.0564)"
195.52.208.0/21,"(51.2993,9.491)"
195.53.110.0/23,"(40.4172,-3.684)"
195.54.128.0/20,"(55.8833,12.9333)"
195.54.8.0/22,"(55.7386,37.6068)"
195.57.8.0/21,"(38.732,-5.5439)"
195.58.176.0/20,"(48.2,16.3667)"
195.58.235.0/24,"(50.45,30.5233)"
195.61.0.0/18,"(47,8)"
195.63.128.0/18,"(51.2993,9.491)"
195.63.48.0/21,"(51.2993,9.491)"
195.64.8.0/21,"(48.2077,16.1754)"
195.66.8.0/21,"(41.9376,12.4557)"
195.7.32.0/21,"(53.3472,-6.2439)"
195.73.22.0/27,"(52.3824,4.8995)"
195.73.224.0/20,"(52.3824,4.8995)"
195.75.128.0/20,"(47,8)"
195.77.40.0/22,"(40.4172,-3.684)"
195.78.0.0/19,"(43.7333,7.4)"
195.81.76.0/22,"(51.1667,0.6667)"
195.83.210.0/23,"(48.65,6.1833)"
195.88.95.0/24,"(48.8582,2.3387)"
195.9.224.0/20,"(55.7485,37.6184)"
195.91.104.0/21,"(48.6667,19.5)"
195.91.200.0/21,"(55.7485,37.6184)"
195.91.40.0/22,"(48.15,17.1167)"
195.92.128.0/17,"(51.4964,-0.1224)"
195.93.172.0/23,"(50.45,30.5233)"
195.99.46.0/23,"(52.6333,-1.1333)"
195.99.96.0/19,"(51.4964,-0.1224)"
196.100.0.0/16,"(1,38)"
196.102.192.0/18,"(1,38)"
196.104.128.0/18,"(1,38)"
196.106.0.0/15,"(1,38)"
196.113.0.0/16,"(32,-5)"
196.114.0.0/15,"(32,-5)"
196.116.0.0/14,"(32,-5)"
196.120.224.0/19,"(32.3373,-6.3498)"
196.121.128.0/17,"(32,-5)"
196.122.0.0/15,"(32,-5)"
196.124.0.0/14,"(32,-5)"
196.129.208.0/20,"(30.0771,31.2859)"
196.131.128.0/18,"(30.0771,31.2859)"
196.131.96.0/20,"(31.2156,29.9553)"
196.132.0.0/19,"(30.0771,31.2859)"
196.133.64.0/19,"(30.0081,31.2109)"
196.134.0.0/19,"(30.0771,31.2859)"
196.134.72.0/21,"(30.0355,31.223)"
196.135.120.0/21,"(30.0081,31.2109)"
196.135.160.0/22,"(30.0771,31.2859)"
196.135.64.0/19,"(30.0355,31.223)"
196.136.128.0/17,"(30.0355,31.223)"
196.137.192.0/19,"(30.0355,31.223)"
196.14.192.0/19,"(-26.2309,28.0583)"
196.142.0.0/18,"(30.0355,31.223)"
196.143.240.0/20,"(30.0771,31.2859)"
196.143.64.0/18,"(30.0355,31.223)"
196.144.192.0/19,"(30.0771,31.2859)"
196.144.96.0/19,"(30.0771,31.2859)"
196.145.32.0/19,"(30.0355,31.223)"
196.146.144.0/20,"(30.0771,31.2859)"
196.147.160.0/19,"(30.0771,31.2859)"
196.148.128.0/18,"(30.0355,31.223)"
196.148.64.0/19,"(30.0771,31.2859)"
196.149.0.0/18,"(30.0355,31.223)"
196.15.172.0/23,"(-29,24)"
196.152.48.0/20,"(30.0771,31.2859)"
196.155.192.0/18,"(30.0355,31.223)"
196.156.0.0/14,"(30.0355,31.223)"
196.160.0.0/13,"(-29,24)"
196.17.128.0/17,"(-4.6167,55.45)"
196.170.0.0/15,"(8,1.1667)"
196.172.0.0/14,"(8,-2)"
196.176.128.0/17,"(34,9)"
196.177.128.0/17,"(34,9)"
196.177.64.0/20,"(34,9)"
196.18.0.0/18,"(-4.6167,55.45)"
196.180.16.0/22,"(5.3097,-4.0127)"
196.181.168.0/22,"(8,-5)"
196.182.56.0/23,"(8,-5)"
196.184.192.0/18,"(34,9)"
196.186.0.0/15,"(34,9)"
196.188.0.0/14,"(8,38)"
196.19.128.0/17,"(-4.6167,55.45)"
196.19.64.0/19,"(52.35,4.9167)"
196.193.0.0/16,"(-29,24)"
196.194.0.0/16,"(-29.8579,31.0292)"
196.197.200.0/21,"(-4.5833,55.6667)"
196.199.40.0/23,"(32.7153,-117.1573)"
196.20.132.0/22,"(-20.2833,57.55)"
196.203.128.0/18,"(34,9)"
196.204.144.0/20,"(30.0355,31.223)"
196.207.48.0/20,"(-20.1619,57.4989)"
196.209.128.0/18,"(-29,24)"
196.21.186.0/23,"(-25.7069,28.2294)"
196.21.92.0/22,"(-34.0475,18.4525)"
196.210.212.0/22,"(-26.2309,28.0583)"
196.210.218.0/23,"(-25.7069,28.2294)"
196.210.67.0/24,"(-33.9,18.6333)"
196.211.128.0/20,"(-33.9028,24.8675)"
196.211.62.0/24,"(-26.1833,28.3167)"
196.213.64.0/20,"(-26.0833,28.25)"
196.214.144.0/22,"(-33.9667,22.45)"
196.214.192.0/19,"(-29,24)"
196.220.112.0/20,"(-20,30)"
196.222.192.0/18,"(10,8)"
196.224.128.0/17,"(34,9)"
196.226.0.0/15,"(34,9)"
196.228.0.0/14,"(34,9)"
196.232.0.0/13,"(34,9)"
196.242.224.0/19,"(-4.5833,55.6667)"
196.245.96.0/20,"(-4.5833,55.6667)"
196.247.236.0/22,"(48.1433,16.2934)"
196.248.0.0/16,"(-25.7069,28.2294)"
196.249.192.0/18,"(-12.5,18.5)"
196.250.128.0/19,"(-33.6833,18.9833)"
196.250.176.0/20,"(6.5,-9.5)"
196.250.64.0/18,"(9.5,2.25)"
196.253.64.0/18,"(-29,24)"
196.26.64.0/20,"(-25.8008,28.2956)"
196.27.128.0/17,"(7.15,3.35)"
196.27.60.0/22,"(43.6667,-79.4167)"
196.28.240.0/20,"(13,-2)"
196.29.128.0/23,"(-25.6666,27.25)"
196.3.224.0/19,"(-33.9167,18.4333)"
196.3.57.0/24,"(-29,24)"
196.30.64.0/21,"(-26.2652,28.1406)"
196.32.32.0/19,"(11,-61)"
196.33.144.0/20,"(-29,24)"
196.33.48.0/20,"(-26.1743,27.9256)"
196.37.32.0/20,"(-33.9166,19.1166)"
196.40.22.0/24,"(9.9333,-84.0833)"
196.43.172.0/22,"(1,32)"
196.43.203.0/24,"(-29,24)"
196.44.190.0/23,"(-20,30)"
196.46.32.0/19,"(-20.2833,57.55)"
196.47.192.0/18,"(-34.0475,18.4525)"
196.5.135.0/24,"(-29,24)"
196.51.0.0/16,"(-29,24)"
196.52.128.0/17,"(40.4981,-74.3194)"
196.52.76.0/23,"(40.4981,-74.3194)"
196.55.192.0/18,"(40.4981,-74.3194)"
196.6.244.0/22,"(-33.918,25.5701)"
196.61.68.0/22,"(-29,24)"
196.62.0.0/18,"(32.7787,-96.8217)"
196.65.128.0/17,"(32,-5)"
196.69.0.0/17,"(32,-5)"
196.7.0.0/18,"(-34.0475,18.4525)"
196.7.128.0/17,"(-34.0475,18.4525)"
196.71.128.0/17,"(32,-5)"
196.71.96.0/19,"(34.261,-6.5802)"
196.72.0.0/15,"(32,-5)"
196.74.0.0/16,"(32,-5)"
196.75.112.0/24,"(32,-5)"
196.76.0.0/14,"(32,-5)"
196.8.128.0/17,"(-26.2,28.0833)"
196.80.0.0/12,"(32,-5)"
196.96.0.0/16,"(1,38)"
196.99.128.0/17,"(1,38)"
196.99.64.0/19,"(1,38)"
197.101.0.0/19,"(-26.2309,28.0583)"
197.105.96.0/19,"(-29,24)"
197.106.208.0/20,"(-26.0991,27.9759)"
197.108.176.0/20,"(-29.8561,31.0352)"
197.109.192.0/18,"(-29,24)"
197.110.128.0/17,"(-29,24)"
197.111.128.0/17,"(-29,24)"
197.112.0.0/16,"(36.7642,3.1468)"
197.115.0.0/19,"(36.7631,3.0506)"
197.12.0.0/15,"(34,9)"
197.120.224.0/19,"(30.0771,31.2859)"
197.121.192.0/18,"(30.0355,31.223)"
197.123.0.0/19,"(30.0667,31.3)"
197.123.128.0/17,"(30.0355,31.223)"
197.125.0.0/18,"(30.0355,31.223)"
197.126.0.0/16,"(30.0355,31.223)"
197.130.0.0/19,"(33.5928,-7.6192)"
197.132.64.0/19,"(30.0771,31.2859)"
197.135.108.0/22,"(30.0355,31.223)"
197.135.126.0/24,"(30.0355,31.223)"
197.135.128.0/19,"(30.0355,31.223)"
197.135.224.0/20,"(30.0355,31.223)"
197.135.96.0/21,"(30.0771,31.2859)"
197.138.0.0/15,"(1,38)"
197.14.128.0/17,"(34,9)"
197.140.0.0/14,"(36.7642,3.1468)"
197.145.0.0/16,"(32,-5)"
197.146.0.0/16,"(32,-5)"
197.15.244.0/23,"(34,9)"
197.15.64.0/21,"(34,9)"
197.152.0.0/18,"(-6.8227,39.291)"
197.152.192.0/18,"(-6.8227,39.291)"
197.153.128.0/17,"(32,-5)"
197.16.0.0/16,"(34,9)"
197.160.112.0/20,"(31.2156,29.9553)"
197.160.160.0/19,"(30.0771,31.2859)"
197.164.32.0/19,"(26.557,31.6948)"
197.167.52.0/22,"(30.0771,31.2859)"
197.169.192.0/20,"(-26.0988,28.233)"
197.17.0.0/17,"(34,9)"
197.17.224.0/20,"(36.8061,10.1711)"
197.170.4.0/22,"(-26.2309,28.0583)"
197.171.0.0/19,"(-25.7069,28.2294)"
197.173.192.0/19,"(-26.2309,28.0583)"
197.175.128.0/17,"(-29,24)"
197.177.128.0/17,"(1,38)"
197.178.0.0/18,"(1,38)"
197.18.192.0/20,"(34,9)"
197.180.0.0/16,"(1,38)"
197.182.56.0/21,"(1,38)"
197.183.0.0/16,"(1,38)"
197.184.128.0/19,"(-26.2309,28.0583)"
197.186.224.0/19,"(-6.8227,39.291)"
197.188.192.0/20,"(-22.57,17.0836)"
197.189.192.0/18,"(-29,24)"
197.19.128.0/17,"(34,9)"
197.19.64.0/19,"(34,9)"
197.190.112.0/20,"(8,-2)"
197.191.96.0/19,"(8,-2)"
197.192.0.0/19,"(30.0771,31.2859)"
197.195.96.0/19,"(30.0771,31.2859)"
197.196.64.0/18,"(30.0355,31.223)"
197.197.0.0/17,"(30.0355,31.223)"
197.197.128.0/19,"(30.0355,31.223)"
197.198.128.0/17,"(30.0355,31.223)"
197.2.128.0/21,"(34,9)"
197.2.156.0/22,"(34,9)"
